"Plot_ID","Cover_Type","Species","Subplot_Zone","Centimeters_Diagonal_Cover"
16,"HERB","Galium circaezans","TOP",2
16,"HERB","Galium triflorum","MIDDLE",1
16,"HERB","Galium triflorum","TOP",1
16,"HERB","Geranium maculatum","BOTTOM",5
16,"HERB","Geranium maculatum","MIDDLE",19
16,"HERB","Geranium maculatum","TOP",9
16,"HERB","Helianthus divaricatus","BOTTOM",2
16,"HERB","Helianthus divaricatus","MIDDLE",1
16,"HERB","Helianthus divaricatus","TOP",2
16,"HERB","Hepatica americana","BOTTOM",67
16,"HERB","Hepatica americana","MIDDLE",162
16,"HERB","Hepatica americana","TOP",215
16,"HERB","Heuchera richardsonii","BOTTOM",1
16,"HERB","Heuchera richardsonii","MIDDLE",2
16,"HERB","Heuchera richardsonii","TOP",11
16,"HERB","Hieracium venosum","MIDDLE",1
16,"HERB","Lysimachia quadrifolia","BOTTOM",1
16,"HERB","Lysimachia quadrifolia","MIDDLE",1
16,"HERB","Lysimachia quadrifolia","TOP",1
16,"HERB","Monarda fistulosa","BOTTOM",1
16,"HERB","Monarda fistulosa","MIDDLE",1
16,"HERB","Monarda fistulosa","TOP",1
16,"HERB","Panicum latifolium","BOTTOM",1
16,"HERB","Panicum latifolium","MIDDLE",11
16,"HERB","Phlox pilosa","TOP",1
16,"HERB","Poa compressa","MIDDLE",4
16,"HERB","Poa compressa","TOP",12
16,"HERB","Poa pratensis","TOP",1
16,"HERB","Polygonatum biflorum","BOTTOM",1
16,"HERB","Polygonatum biflorum","MIDDLE",1
16,"HERB","Polygonatum biflorum","TOP",4
16,"HERB","Potentilla simplex","TOP",1
16,"HERB","Prenanthes alba","BOTTOM",1
16,"HERB","Prenanthes alba","MIDDLE",3
16,"HERB","Prenanthes alba","TOP",1
16,"HERB","Prunella vulgaris","MIDDLE",1
16,"HERB","Prunella vulgaris","TOP",7
16,"HERB","Pteridium aquilinum","BOTTOM",1
16,"HERB","Pteridium aquilinum","TOP",1
16,"HERB","Rubus flagellaris","TOP",9
16,"HERB","Rubus occidentalis","BOTTOM",1
16,"HERB","Rubus occidentalis","MIDDLE",21
16,"HERB","Rubus occidentalis","TOP",8
16,"HERB","Rudberckia hirta","MIDDLE",1
16,"HERB","Rudberckia hirta","TOP",1
16,"HERB","Sanicula sp.","BOTTOM",1
16,"HERB","Sanicula sp.","MIDDLE",23
16,"HERB","Sanicula sp.","TOP",1
16,"HERB","Smilacina racemosa","BOTTOM",1
16,"HERB","Smilacina racemosa","MIDDLE",1
16,"HERB","Smilacina racemosa","TOP",1
16,"HERB","Solidago juncea","TOP",1
16,"HERB","Solidago nemoralis","TOP",1
16,"HERB","Taenidia integerrima","TOP",1
16,"HERB","Thalictrum dioicum","BOTTOM",39
16,"HERB","Thalictrum dioicum","MIDDLE",176
16,"HERB","Thalictrum dioicum","TOP",37
16,"HERB","Uvulaira grandiflora","BOTTOM",1
16,"HERB","Uvulaira grandiflora","MIDDLE",9
16,"HERB","Uvulaira grandiflora","TOP",5
16,"HERB","Veronicastrum virginianum","MIDDLE",1
16,"HERB","Viola sororia","BOTTOM",2
16,"HERB","Viola sororia","MIDDLE",6
16,"HERB","Viola sororia","TOP",3
16,"WOODY","Acer rubrum","BOTTOM",2
16,"WOODY","Acer rubrum","MIDDLE",6
16,"WOODY","Acer rubrum","TOP",19
16,"WOODY","Amelanchier arborea","BOTTOM",11
16,"WOODY","Amelanchier arborea","MIDDLE",4
16,"WOODY","Amelanchier arborea","TOP",4
16,"WOODY","Amelanchier laevis","BOTTOM",1
16,"WOODY","Amelanchier laevis","MIDDLE",1
16,"WOODY","Amelanchier laevis","TOP",1
16,"WOODY","Amelanchier sanguinea","MIDDLE",4
16,"WOODY","Amelanchier sanguinea","TOP",1
16,"WOODY","Carya spp.","BOTTOM",13
16,"WOODY","Carya spp.","MIDDLE",27
16,"WOODY","Carya spp.","TOP",76
16,"WOODY","Ceanothus americanus","TOP",1
16,"WOODY","Celastrus scandens","BOTTOM",14
16,"WOODY","Cornus racemosa","BOTTOM",1
16,"WOODY","Cornus racemosa","TOP",1
16,"WOODY","Crataegus sp.","BOTTOM",1
16,"WOODY","Crataegus sp.","MIDDLE",1
16,"WOODY","Crataegus sp.","TOP",1
16,"WOODY","Fraxinus americana","BOTTOM",1
16,"WOODY","Fraxinus americana","MIDDLE",1
16,"WOODY","Fraxinus americana","TOP",36
16,"WOODY","Gaylussacia baccata","TOP",82
16,"WOODY","Hamamelis virginiana","BOTTOM",5
16,"WOODY","Hamamelis virginiana","TOP",1
16,"WOODY","Juniperus communis","MIDDLE",1
16,"WOODY","Juniperus communis","TOP",1
16,"WOODY","Parthenocissus quinquefolia","BOTTOM",1
16,"WOODY","Parthenocissus quinquefolia","MIDDLE",1
16,"WOODY","Parthenocissus quinquefolia","TOP",1
16,"WOODY","Prunus serotina","BOTTOM",55
16,"WOODY","Prunus serotina","MIDDLE",23
16,"WOODY","Prunus serotina","TOP",61
16,"WOODY","Prunus virginiana","MIDDLE",1
16,"WOODY","Quercus alba","BOTTOM",1
16,"WOODY","Quercus alba","MIDDLE",9
16,"WOODY","Quercus alba","TOP",9
16,"WOODY","Quercus rubra","BOTTOM",7
16,"WOODY","Quercus rubra","MIDDLE",11
16,"WOODY","Quercus rubra","TOP",1
16,"WOODY","Quercus velutina","BOTTOM",1
16,"WOODY","Quercus velutina","MIDDLE",1
16,"WOODY","Quercus velutina","TOP",14
16,"WOODY","Ribes cynosbati","BOTTOM",2
16,"WOODY","Ribes cynosbati","MIDDLE",21
16,"WOODY","Ribes cynosbati","TOP",1
16,"WOODY","Rosa carolina","BOTTOM",2
16,"WOODY","Rosa carolina","MIDDLE",1
16,"WOODY","Rosa carolina","TOP",7
16,"WOODY","Sassafras albidum","BOTTOM",1
16,"WOODY","Sassafras albidum","MIDDLE",1
16,"WOODY","Sassafras albidum","TOP",1
16,"WOODY","Tilia americana","BOTTOM",15
16,"WOODY","Tilia americana","MIDDLE",1
16,"WOODY","Tilia americana","TOP",1
16,"WOODY","Vitis sp.","BOTTOM",1
16,"WOODY","Vitis sp.","MIDDLE",1
16,"WOODY","Vitis sp.","TOP",1
17,"HERB","Amph. Bract. V com.","BOTTOM",1
17,"HERB","Amph. Bract. V com.","MIDDLE",12
17,"HERB","Amph. Bract. V com.","TOP",28
17,"HERB","Amphicarpa bracteata","BOTTOM",250
17,"HERB","Amphicarpa bracteata","MIDDLE",450
17,"HERB","Amphicarpa bracteata","TOP",1382
17,"HERB","Andropogon gerardi","MIDDLE",2
17,"HERB","Andropogon gerardi","TOP",9
17,"HERB","Andropogon scoparius","TOP",1
17,"HERB","Antennaria fallax","BOTTOM",2
17,"HERB","Antennaria fallax","MIDDLE",5
17,"HERB","Antennaria fallax","TOP",6
17,"HERB","Apocynum androsaemifolium","BOTTOM",21
17,"HERB","Apocynum androsaemifolium","MIDDLE",6
17,"HERB","Asclepias syriaca","MIDDLE",2
17,"HERB","Asclepias syriaca","TOP",1
17,"HERB","Aster sagittifolius","BOTTOM",1
17,"HERB","Aster sagittifolius","MIDDLE",7
17,"HERB","Aster sagittifolius","TOP",1
17,"HERB","Carex pensylvanica","BOTTOM",157
17,"HERB","Carex pensylvanica","MIDDLE",156
17,"HERB","Carex pensylvanica","TOP",268
17,"HERB","Desmodium nudiflorum","BOTTOM",24
17,"HERB","Desmodium nudiflorum","MIDDLE",5
17,"HERB","Desmodium nudiflorum","TOP",1
17,"HERB","Desmodium paniculatum","TOP",1
17,"HERB","Desmodium rotundifolium","BOTTOM",1
17,"HERB","Desmodium rotundifolium","MIDDLE",17
17,"HERB","Desmodium rotundifolium","TOP",26
17,"HERB","Erigeron pulchellus","MIDDLE",1
17,"HERB","Erigeron pulchellus","TOP",28
17,"HERB","Galium circaezans","BOTTOM",12
17,"HERB","Galium circaezans","MIDDLE",31
17,"HERB","Galium circaezans","TOP",16
17,"HERB","Galium pilosum","BOTTOM",2
17,"HERB","Galium pilosum","MIDDLE",6
17,"HERB","Galium pilosum","TOP",9
17,"HERB","Geranium maculatum","BOTTOM",6
17,"HERB","Geranium maculatum","MIDDLE",4
17,"HERB","Geranium maculatum","TOP",2
17,"HERB","Helianthus divaricatus","BOTTOM",16
17,"HERB","Helianthus divaricatus","MIDDLE",34
17,"HERB","Helianthus divaricatus","TOP",16
17,"HERB","Hepatica americana","BOTTOM",32
17,"HERB","Hepatica americana","MIDDLE",65
17,"HERB","Hepatica americana","TOP",19
17,"HERB","Hieracium venosum","BOTTOM",15
17,"HERB","Hieracium venosum","MIDDLE",6
17,"HERB","Hieracium venosum","TOP",16
17,"HERB","Lathyrus ochroleucus","MIDDLE",4
17,"HERB","Lathyrus ochroleucus","TOP",1
17,"HERB","Lespedeza intermedia","BOTTOM",8
17,"HERB","Lespedeza intermedia","MIDDLE",1
17,"HERB","Lespedeza intermedia","TOP",31
17,"HERB","Lespedeza virginica","BOTTOM",1
17,"HERB","Lespedeza virginica","MIDDLE",2
17,"HERB","Lespedeza virginica","TOP",15
17,"HERB","Lysimachia quadrifolia","BOTTOM",18
17,"HERB","Lysimachia quadrifolia","MIDDLE",3
17,"HERB","Lysimachia quadrifolia","TOP",1
17,"HERB","Monarda fistulosa","BOTTOM",1
17,"HERB","Monarda fistulosa","MIDDLE",18
17,"HERB","Monarda fistulosa","TOP",17
17,"HERB","Panicum dichotomum","MIDDLE",1
17,"HERB","Panicum dichotomum","TOP",1
17,"HERB","Phlox pilosa","MIDDLE",1
17,"HERB","Phlox pilosa","TOP",4
17,"HERB","Poa compressa","BOTTOM",1
17,"HERB","Poa compressa","MIDDLE",6
17,"HERB","Poa compressa","TOP",5
17,"HERB","Poa pratensis","BOTTOM",72
17,"HERB","Poa pratensis","MIDDLE",62
17,"HERB","Poa pratensis","TOP",110
17,"HERB","Polygonatum biflorum","BOTTOM",5
17,"HERB","Polygonatum biflorum","MIDDLE",5
17,"HERB","Polygonatum biflorum","TOP",1
17,"HERB","Potentilla simplex","BOTTOM",3
17,"HERB","Potentilla simplex","MIDDLE",1
17,"HERB","Potentilla simplex","TOP",1
17,"HERB","Prenanthes alba","BOTTOM",1
17,"HERB","Pteridium aquilinum","BOTTOM",80
17,"HERB","Pteridium aquilinum","MIDDLE",167
17,"HERB","Pteridium aquilinum","TOP",265
17,"HERB","Rubus flagellaris","BOTTOM",1
17,"HERB","Rubus flagellaris","MIDDLE",25
17,"HERB","Rubus flagellaris","TOP",237
17,"HERB","Rubus occidentalis","BOTTOM",1
17,"HERB","Rubus occidentalis","MIDDLE",16
17,"HERB","Sanicula sp.","BOTTOM",1
17,"HERB","Senecio pauperculus","BOTTOM",1
17,"HERB","Senecio pauperculus","TOP",1
17,"HERB","Smilacina racemosa","BOTTOM",20
17,"HERB","Smilacina racemosa","MIDDLE",11
17,"HERB","Smilacina racemosa","TOP",6
17,"HERB","Solidago juncea","BOTTOM",1
17,"HERB","Solidago juncea","MIDDLE",1
17,"HERB","Solidago juncea","TOP",1
17,"HERB","Solidago nemoralis","BOTTOM",1
17,"HERB","Solidago nemoralis","TOP",1
17,"HERB","Taenidia integerrima","BOTTOM",1
17,"HERB","Taenidia integerrima","MIDDLE",12
17,"HERB","Taenidia integerrima","TOP",22
17,"HERB","Vicia caroliniana","BOTTOM",1
17,"HERB","Vicia caroliniana","MIDDLE",1
17,"HERB","Vicia caroliniana","TOP",7
17,"HERB","Viola sororia","BOTTOM",1
17,"HERB","Viola sororia","MIDDLE",1
17,"HERB","Viola sororia","TOP",3
17,"WOODY","Acer rubrum","BOTTOM",23
17,"WOODY","Acer rubrum","MIDDLE",23
17,"WOODY","Acer rubrum","TOP",9
17,"WOODY","Amelanchier arborea","BOTTOM",13
17,"WOODY","Amelanchier arborea","MIDDLE",1
17,"WOODY","Amelanchier arborea","TOP",13
17,"WOODY","Amelanchier laevis","BOTTOM",1
17,"WOODY","Amelanchier laevis","MIDDLE",1
17,"WOODY","Amelanchier laevis","TOP",1
17,"WOODY","Carya spp.","BOTTOM",26
17,"WOODY","Carya spp.","MIDDLE",65
17,"WOODY","Carya spp.","TOP",13
17,"WOODY","Ceanothus americanus","BOTTOM",1
17,"WOODY","Ceanothus americanus","MIDDLE",9
17,"WOODY","Ceanothus americanus","TOP",15
17,"WOODY","Celastrus scandens","TOP",1
17,"WOODY","Cornus racemosa","BOTTOM",5
17,"WOODY","Cornus racemosa","MIDDLE",1
17,"WOODY","Cornus racemosa","TOP",1
17,"WOODY","Crataegus sp.","BOTTOM",1
17,"WOODY","Crataegus sp.","MIDDLE",1
17,"WOODY","Crataegus sp.","TOP",2
17,"WOODY","Juniperus communis","TOP",1
17,"WOODY","Parthenocissus quinquefolia","BOTTOM",1
17,"WOODY","Parthenocissus quinquefolia","TOP",1
17,"WOODY","Populus grandidentata","BOTTOM",1
17,"WOODY","Populus grandidentata","TOP",1
17,"WOODY","Prunus serotina","BOTTOM",632
17,"WOODY","Prunus serotina","MIDDLE",188
17,"WOODY","Prunus serotina","TOP",155
17,"WOODY","Prunus virginiana","BOTTOM",1
17,"WOODY","Prunus virginiana","MIDDLE",1
17,"WOODY","Prunus virginiana","TOP",1
17,"WOODY","Quercus alba","BOTTOM",98
17,"WOODY","Quercus alba","MIDDLE",337
17,"WOODY","Quercus alba","TOP",71
17,"WOODY","Quercus rubra","BOTTOM",6
17,"WOODY","Quercus velutina","BOTTOM",44
17,"WOODY","Quercus velutina","MIDDLE",113
17,"WOODY","Quercus velutina","TOP",104
17,"WOODY","Ribes cynosbati","BOTTOM",4
17,"WOODY","Ribes cynosbati","MIDDLE",4
17,"WOODY","Ribes cynosbati","TOP",1
17,"WOODY","Rosa carolina","BOTTOM",48
17,"WOODY","Rosa carolina","MIDDLE",12
17,"WOODY","Rosa carolina","TOP",9
17,"WOODY","Sassafras albidum","BOTTOM",1
17,"WOODY","Sassafras albidum","MIDDLE",1
17,"WOODY","Sassafras albidum","TOP",1
17,"WOODY","Vitis sp.","BOTTOM",1
17,"WOODY","Vitis sp.","MIDDLE",5
18,"HERB","Agropyron trachycaulum","MIDDLE",1
18,"HERB","Amphicarpa bracteata","BOTTOM",119
18,"HERB","Amphicarpa bracteata","MIDDLE",40
18,"HERB","Amphicarpa bracteata","TOP",36
18,"HERB","Antennaria fallax","BOTTOM",1
18,"HERB","Antennaria fallax","MIDDLE",3
18,"HERB","Antennaria fallax","TOP",3
18,"HERB","Asclepias syriaca","BOTTOM",1
18,"HERB","Asclepias syriaca","MIDDLE",1
18,"HERB","Asclepias syriaca","TOP",1
18,"HERB","Aster macrophyllus","BOTTOM",4
18,"HERB","Aster macrophyllus","MIDDLE",1
18,"HERB","Aster sagittifolius","BOTTOM",8
18,"HERB","Aster sagittifolius","MIDDLE",1
18,"HERB","Aster sagittifolius","TOP",7
18,"HERB","Carex pensylvanica","BOTTOM",364
18,"HERB","Carex pensylvanica","MIDDLE",163
18,"HERB","Carex pensylvanica","TOP",151
18,"HERB","Desmodium nudiflorum","BOTTOM",125
18,"HERB","Desmodium nudiflorum","MIDDLE",32
18,"HERB","Desmodium nudiflorum","TOP",2
18,"HERB","Erigeron pulchellus","BOTTOM",1
18,"HERB","Euphorbia corrolata","BOTTOM",1
18,"HERB","Festuca obtusa","BOTTOM",1
18,"HERB","Festuca obtusa","MIDDLE",1
18,"HERB","Galium circaezans","BOTTOM",42
18,"HERB","Galium circaezans","MIDDLE",19
18,"HERB","Galium circaezans","TOP",7
18,"HERB","Galium pilosum","BOTTOM",1
18,"HERB","Galium pilosum","MIDDLE",2
18,"HERB","Galium pilosum","TOP",1
18,"HERB","Galium triflorum","BOTTOM",1
18,"HERB","Geranium maculatum","BOTTOM",1
18,"HERB","Geranium maculatum","MIDDLE",1
18,"HERB","Geranium maculatum","TOP",1
18,"HERB","Helianthus divaricatus","BOTTOM",10
18,"HERB","Helianthus divaricatus","MIDDLE",5
18,"HERB","Helianthus divaricatus","TOP",14
18,"HERB","Hepatica americana","BOTTOM",101
18,"HERB","Hepatica americana","MIDDLE",78
18,"HERB","Hepatica americana","TOP",74
18,"HERB","Heuchera richardsonii","TOP",1
18,"HERB","Hieracium venosum","BOTTOM",4
18,"HERB","Hieracium venosum","MIDDLE",20
18,"HERB","Hieracium venosum","TOP",1
18,"HERB","Lespedeza intermedia","TOP",15
18,"HERB","Lespedeza virginica","BOTTOM",1
18,"HERB","Lespedeza virginica","TOP",2
18,"HERB","Lysimachia quadrifolia","BOTTOM",13
18,"HERB","Lysimachia quadrifolia","MIDDLE",11
18,"HERB","Lysimachia quadrifolia","TOP",1
18,"HERB","Monarda fistulosa","BOTTOM",2
18,"HERB","Monarda fistulosa","MIDDLE",1
18,"HERB","Monarda fistulosa","TOP",9
18,"HERB","Panicum dichotomum","BOTTOM",1
18,"HERB","Panicum dichotomum","MIDDLE",6
18,"HERB","Panicum latifolium","BOTTOM",2
18,"HERB","Panicum latifolium","MIDDLE",1
18,"HERB","Phlox pilosa","BOTTOM",1
18,"HERB","Phlox pilosa","MIDDLE",1
18,"HERB","Phlox pilosa","TOP",1
18,"HERB","Phryma leptostachya","BOTTOM",1
18,"HERB","Phryma leptostachya","MIDDLE",1
18,"HERB","Phryma leptostachya","TOP",1
18,"HERB","Poa compressa","MIDDLE",13
18,"HERB","Poa compressa","TOP",1
18,"HERB","Poa pratensis","BOTTOM",9
18,"HERB","Poa pratensis","MIDDLE",3
18,"HERB","Poa pratensis","TOP",4
18,"HERB","Polygonatum biflorum","BOTTOM",1
18,"HERB","Polygonatum biflorum","MIDDLE",1
18,"HERB","Polygonatum biflorum","TOP",1
18,"HERB","Potentilla simplex","BOTTOM",2
18,"HERB","Potentilla simplex","MIDDLE",1
18,"HERB","Pteridium aquilinum","BOTTOM",13
18,"HERB","Pteridium aquilinum","MIDDLE",41
18,"HERB","Pteridium aquilinum","TOP",236
18,"HERB","Rubus flagellaris","BOTTOM",56
18,"HERB","Rubus flagellaris","MIDDLE",34
18,"HERB","Rubus flagellaris","TOP",35
18,"HERB","Rubus occidentalis","BOTTOM",23
18,"HERB","Rubus occidentalis","MIDDLE",1
18,"HERB","Rubus occidentalis","TOP",2
18,"HERB","Rudberckia hirta","MIDDLE",1
18,"HERB","Smilacina racemosa","BOTTOM",20
18,"HERB","Smilacina racemosa","MIDDLE",7
18,"HERB","Smilacina racemosa","TOP",15
18,"HERB","Solidago juncea","BOTTOM",1
18,"HERB","Solidago juncea","MIDDLE",1
18,"HERB","Solidago juncea","TOP",1
18,"HERB","Solidago nemoralis","BOTTOM",1
18,"HERB","Solidago nemoralis","MIDDLE",1
18,"HERB","Solidago nemoralis","TOP",1
18,"HERB","Taenidia integerrima","BOTTOM",5
18,"HERB","Taenidia integerrima","MIDDLE",1
18,"HERB","Vicia caroliniana","BOTTOM",1
18,"HERB","Vicia caroliniana","MIDDLE",1
18,"HERB","Vicia caroliniana","TOP",1
18,"HERB","Viola sororia","BOTTOM",46
18,"HERB","Viola sororia","MIDDLE",7
18,"WOODY","Acer rubrum","BOTTOM",13
18,"WOODY","Acer rubrum","MIDDLE",6
18,"WOODY","Acer rubrum","TOP",4
18,"WOODY","Amelanchier arborea","BOTTOM",2
18,"WOODY","Amelanchier arborea","MIDDLE",1
18,"WOODY","Amelanchier arborea","TOP",8
18,"WOODY","Amelanchier laevis","BOTTOM",1
18,"WOODY","Amelanchier laevis","MIDDLE",1
18,"WOODY","Amelanchier laevis","TOP",9
18,"WOODY","Amelanchier sanguinea","BOTTOM",1
18,"WOODY","Amelanchier sanguinea","TOP",1
18,"WOODY","Carya spp.","BOTTOM",90
18,"WOODY","Carya spp.","MIDDLE",89
18,"WOODY","Carya spp.","TOP",65
18,"WOODY","Ceanothus americanus","BOTTOM",2
18,"WOODY","Ceanothus americanus","MIDDLE",1
18,"WOODY","Ceanothus americanus","TOP",1
18,"WOODY","Celastrus scandens","BOTTOM",1
18,"WOODY","Cornus racemosa","BOTTOM",1
18,"WOODY","Cornus racemosa","MIDDLE",1
18,"WOODY","Cornus racemosa","TOP",1
18,"WOODY","Crataegus sp.","BOTTOM",1
18,"WOODY","Crataegus sp.","MIDDLE",2
18,"WOODY","Crataegus sp.","TOP",1
18,"WOODY","Gaylussacia baccata","BOTTOM",53
18,"WOODY","Hamamelis virginiana","BOTTOM",13
18,"WOODY","Hamamelis virginiana","MIDDLE",1
18,"WOODY","Juniperus communis","BOTTOM",1
18,"WOODY","Juniperus communis","MIDDLE",1
18,"WOODY","Juniperus communis","TOP",1
18,"WOODY","Parthenocissus quinquefolia","BOTTOM",1
18,"WOODY","Parthenocissus quinquefolia","MIDDLE",1
18,"WOODY","Parthenocissus quinquefolia","TOP",1
18,"WOODY","Prunus serotina","BOTTOM",223
18,"WOODY","Prunus serotina","MIDDLE",84
18,"WOODY","Prunus serotina","TOP",64
18,"WOODY","Prunus virginiana","BOTTOM",1
18,"WOODY","Prunus virginiana","MIDDLE",1
18,"WOODY","Quercus alba","BOTTOM",38
18,"WOODY","Quercus alba","MIDDLE",16
18,"WOODY","Quercus alba","TOP",23
18,"WOODY","Quercus rubra","BOTTOM",8
18,"WOODY","Quercus rubra","MIDDLE",1
18,"WOODY","Quercus rubra","TOP",1
18,"WOODY","Quercus velutina","BOTTOM",24
18,"WOODY","Quercus velutina","MIDDLE",56
18,"WOODY","Quercus velutina","TOP",58
18,"WOODY","Ribes cynosbati","BOTTOM",8
18,"WOODY","Ribes cynosbati","MIDDLE",22
18,"WOODY","Ribes cynosbati","TOP",14
18,"WOODY","Rosa carolina","BOTTOM",1
18,"WOODY","Rosa carolina","MIDDLE",1
18,"WOODY","Rosa carolina","TOP",6
18,"WOODY","Sassafras albidum","BOTTOM",185
18,"WOODY","Sassafras albidum","MIDDLE",81
18,"WOODY","Sassafras albidum","TOP",7
18,"WOODY","Vaccinium corymbosum","BOTTOM",1
18,"WOODY","Vitis sp.","TOP",1
19,"HERB","Amphicarpa bracteata","BOTTOM",15
19,"HERB","Amphicarpa bracteata","MIDDLE",1
19,"HERB","Amphicarpa bracteata","TOP",20
19,"HERB","Andropogon scoparius","BOTTOM",1
19,"HERB","Antennaria fallax","BOTTOM",6
19,"HERB","Antennaria fallax","MIDDLE",5
19,"HERB","Antennaria fallax","TOP",4
19,"HERB","Apocynum androsaemifolium","BOTTOM",9
19,"HERB","Apocynum androsaemifolium","MIDDLE",1
19,"HERB","Apocynum androsaemifolium","TOP",1
19,"HERB","Asclepias syriaca","BOTTOM",1
19,"HERB","Asclepias syriaca","MIDDLE",1
19,"HERB","Asclepias syriaca","TOP",1
19,"HERB","Aster macrophyllus","BOTTOM",1
19,"HERB","Aster macrophyllus","MIDDLE",1
19,"HERB","Aster sagittifolius","BOTTOM",3
19,"HERB","Aster sagittifolius","MIDDLE",1
19,"HERB","Aster sagittifolius","TOP",1
19,"HERB","Carex pensylvanica","BOTTOM",148
19,"HERB","Carex pensylvanica","MIDDLE",138
19,"HERB","Carex pensylvanica","TOP",90
19,"HERB","Desmodium nudiflorum","BOTTOM",1
19,"HERB","Erigeron pulchellus","BOTTOM",1
19,"HERB","Euphorbia corrolata","BOTTOM",1
19,"HERB","Euphorbia corrolata","MIDDLE",1
19,"HERB","Euphorbia corrolata","TOP",1
19,"HERB","Galium boreale","BOTTOM",1
19,"HERB","Galium circaezans","BOTTOM",1
19,"HERB","Galium circaezans","MIDDLE",1
19,"HERB","Galium circaezans","TOP",1
19,"HERB","Galium pilosum","BOTTOM",1
19,"HERB","Galium pilosum","MIDDLE",1
19,"HERB","Galium pilosum","TOP",5
19,"HERB","Helianthus divaricatus","BOTTOM",2
19,"HERB","Helianthus divaricatus","MIDDLE",1
19,"HERB","Helianthus divaricatus","TOP",1
19,"HERB","Hepatica americana","BOTTOM",2
19,"HERB","Hepatica americana","MIDDLE",2
19,"HERB","Hieracium venosum","BOTTOM",2
19,"HERB","Hieracium venosum","MIDDLE",1
19,"HERB","Lespedeza virginica","BOTTOM",2
19,"HERB","Lespedeza virginica","MIDDLE",1
19,"HERB","Lespedeza virginica","TOP",1
19,"HERB","Monarda fistulosa","BOTTOM",1
19,"HERB","Monarda fistulosa","TOP",1
19,"HERB","Panicum dichotomum","BOTTOM",1
19,"HERB","Panicum dichotomum","MIDDLE",1
19,"HERB","Panicum dichotomum","TOP",1
19,"HERB","Panicum latifolium","BOTTOM",1
19,"HERB","Phlox pilosa","BOTTOM",1
19,"HERB","Phryma leptostachya","TOP",1
19,"HERB","Poa compressa","BOTTOM",12
19,"HERB","Poa compressa","MIDDLE",10
19,"HERB","Poa compressa","TOP",5
19,"HERB","Poa pratensis","BOTTOM",3
19,"HERB","Poa pratensis","MIDDLE",1
19,"HERB","Polygonatum biflorum","BOTTOM",1
19,"HERB","Polygonatum biflorum","MIDDLE",2
19,"HERB","Polygonatum biflorum","TOP",3
19,"HERB","Potentilla simplex","BOTTOM",2
19,"HERB","Potentilla simplex","MIDDLE",2
19,"HERB","Potentilla simplex","TOP",5
19,"HERB","Pteridium aquilinum","BOTTOM",312
19,"HERB","Pteridium aquilinum","MIDDLE",225
19,"HERB","Pteridium aquilinum","TOP",225
19,"HERB","Rubus flagellaris","BOTTOM",1
19,"HERB","Rubus flagellaris","MIDDLE",37
19,"HERB","Rubus flagellaris","TOP",71
19,"HERB","Rubus occidentalis","BOTTOM",1
19,"HERB","Rubus occidentalis","MIDDLE",1
19,"HERB","Rubus occidentalis","TOP",2
19,"HERB","Rudberckia hirta","BOTTOM",1
19,"HERB","Rudberckia hirta","MIDDLE",1
19,"HERB","Smilacina racemosa","BOTTOM",1
19,"HERB","Smilacina racemosa","MIDDLE",1
19,"HERB","Smilacina racemosa","TOP",1
19,"HERB","Solidago juncea","BOTTOM",2
19,"HERB","Solidago juncea","MIDDLE",1
19,"HERB","Solidago juncea","TOP",1
19,"HERB","Solidago nemoralis","BOTTOM",2
19,"HERB","Solidago nemoralis","MIDDLE",3
19,"HERB","Solidago nemoralis","TOP",1
19,"HERB","Taenidia integerrima","BOTTOM",1
19,"HERB","Taenidia integerrima","MIDDLE",1
19,"HERB","Taenidia integerrima","TOP",1
19,"HERB","Vicia caroliniana","BOTTOM",1
19,"HERB","Vicia caroliniana","MIDDLE",14
19,"HERB","Vicia caroliniana","TOP",1
19,"WOODY","Acer rubrum","BOTTOM",11
19,"WOODY","Acer rubrum","MIDDLE",19
19,"WOODY","Acer rubrum","TOP",4
19,"WOODY","Amelanchier arborea","BOTTOM",27
19,"WOODY","Amelanchier arborea","MIDDLE",3
19,"WOODY","Amelanchier arborea","TOP",1
19,"WOODY","Amelanchier laevis","BOTTOM",1
19,"WOODY","Amelanchier laevis","MIDDLE",1
19,"WOODY","Amelanchier laevis","TOP",1
19,"WOODY","Amelanchier sanguinea","BOTTOM",2
19,"WOODY","Amelanchier sanguinea","MIDDLE",7
19,"WOODY","Carya spp.","BOTTOM",9
19,"WOODY","Carya spp.","MIDDLE",3
19,"WOODY","Carya spp.","TOP",65
19,"WOODY","Celastrus scandens","BOTTOM",3
19,"WOODY","Cornus racemosa","BOTTOM",1
19,"WOODY","Cornus racemosa","MIDDLE",1
19,"WOODY","Crataegus sp.","BOTTOM",1
19,"WOODY","Crataegus sp.","MIDDLE",1
19,"WOODY","Crataegus sp.","TOP",1
19,"WOODY","Gaylussacia baccata","BOTTOM",485
19,"WOODY","Gaylussacia baccata","MIDDLE",594
19,"WOODY","Gaylussacia baccata","TOP",716
19,"WOODY","Juniperus communis","BOTTOM",1
19,"WOODY","Juniperus communis","MIDDLE",23
19,"WOODY","Juniperus communis","TOP",38
19,"WOODY","Parthenocissus quinquefolia","BOTTOM",1
19,"WOODY","Parthenocissus quinquefolia","MIDDLE",1
19,"WOODY","Populus grandidentata","TOP",1
19,"WOODY","Prunus serotina","BOTTOM",11
